reprov_fund_total,reprov_fund_anos_finais,reprov_med_total,reprov_med_1serie,pct_internet,pct_biblioteca,pct_lab_informatica,pct_quadra,pct_agua_potavel,pct_sem_esgoto,pct_sem_acessibilidade,pct_alimentacao,qt_salas_media,localizacao,dependencia_adm
4.4,9.0,,,100.0,35.714285714285715,7.142857142857142,21.428571428571427,92.85714285714286,0.0,0.0,100.0,4.214285714285714,Total,Municipal
0.0,0.0,0.7,0.0,100.0,0.0,25.0,50.0,100.0,0.0,50.0,100.0,7.75,Urbana,Total
2.7,5.2,,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,3.6666666666666665,Rural,Municipal
6.1,6.1,9.6,11.8,100.0,100.0,100.0,50.0,100.0,0.0,0.0,100.0,9.5,Total,Estadual
0.2,0.0,0.6,1.6,100.0,66.66666666666666,66.66666666666666,33.33333333333333,100.0,0.0,16.666666666666664,83.33333333333334,8.0,Total,Total
0.0,0.0,0.0,0.0,100.0,50.0,50.0,0.0,100.0,0.0,0.0,50.0,4.0,Urbana,Privada
6.0,,,,100.0,4.761904761904762,0.0,42.85714285714285,100.0,0.0,30.952380952380956,100.0,7.833333333333333,Urbana,Municipal
7.8,7.8,11.1,15.7,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,11.428571428571429,Total,Estadual
0.0,0.0,0.0,0.0,100.0,80.0,40.0,0.0,100.0,0.0,0.0,20.0,13.8,Urbana,Privada
2.3,3.7,0.8,1.6,100.0,34.78260869565217,47.82608695652174,56.52173913043478,100.0,0.0,17.391304347826086,86.95652173913044,9.91304347826087,Urbana,Total
,,11.6,16.9,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,13.0,Urbana,Estadual
1.6,2.7,3.4,3.6,100.0,11.428571428571429,28.57142857142857,40.0,100.0,0.0,51.42857142857142,85.71428571428571,9.6,Total,Total
0.0,0.0,5.3,12.5,100.0,50.0,0.0,0.0,100.0,0.0,0.0,0.0,15.0,Total,Privada
4.3,4.3,4.3,8.2,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,11.0,Total,Estadual
0.1,0.1,0.2,0.1,100.0,90.9090909090909,90.9090909090909,100.0,100.0,0.0,0.0,100.0,14.0,Urbana,Estadual
7.8,13.5,,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,7.0,Rural,Municipal
0.0,0.0,,,100.0,0.0,0.0,0.0,100.0,0.0,50.0,100.0,2.0,Rural,Total
2.2,,,,100.0,0.0,33.33333333333333,33.33333333333333,100.0,0.0,0.0,100.0,11.333333333333334,Total,Municipal
,,0.4,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,11.0,Total,Estadual
7.9,9.9,,,100.0,0.0,50.0,50.0,100.0,0.0,0.0,100.0,13.5,Urbana,Municipal
6.4,6.4,2.9,6.7,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,16.0,Urbana,Estadual
3.1,3.1,11.5,14.6,75.0,100.0,75.0,75.0,100.0,0.0,0.0,100.0,11.25,Total,Estadual
1.3,0.7,0.0,0.0,100.0,100.0,66.66666666666666,66.66666666666666,100.0,0.0,0.0,33.33333333333333,17.555555555555557,Urbana,Privada
0.5,1.2,1.3,0.0,100.0,75.0,50.0,33.33333333333333,100.0,0.0,8.333333333333332,75.0,8.833333333333334,Urbana,Total
0.0,,,,100.0,33.33333333333333,33.33333333333333,0.0,100.0,0.0,0.0,33.33333333333333,5.0,Urbana,Privada
2.3,2.3,0.0,0.0,75.0,10.0,0.0,5.0,90.0,5.0,25.0,95.0,4.3,Rural,Total
2.5,3.7,3.7,10.5,100.0,25.0,0.0,50.0,50.0,0.0,0.0,100.0,6.0,Urbana,Total
0.2,0.3,,,100.0,0.0,0.0,11.538461538461538,96.15384615384616,0.0,76.92307692307693,100.0,5.461538461538462,Total,Municipal
2.1,2.1,2.3,3.6,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,9.0,Urbana,Estadual
,,13.4,32.5,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,5.0,Total,Estadual
5.0,6.3,7.3,8.4,80.95238095238095,7.142857142857142,0.0,4.761904761904762,100.0,11.904761904761903,73.80952380952381,92.85714285714286,4.4523809523809526,Total,Total
0.9,1.3,3.4,3.1,100.0,12.5,25.0,62.5,100.0,0.0,0.0,100.0,8.625,Total,Total
0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,15.0,Total,Estadual
2.8,3.7,1.0,0.4,92.25352112676056,23.943661971830984,40.845070422535215,48.59154929577465,97.88732394366195,1.4084507042253522,8.450704225352112,73.23943661971832,12.964788732394366,Total,Total
5.0,9.9,2.8,4.3,100.0,100.0,50.0,50.0,100.0,0.0,50.0,100.0,7.5,Urbana,Estadual
3.1,4.8,,,100.0,44.44444444444444,0.0,0.0,100.0,0.0,22.22222222222222,100.0,11.444444444444445,Urbana,Municipal
0.0,,,,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,5.0,Urbana,Privada
1.4,,,,100.0,0.0,50.0,100.0,100.0,0.0,0.0,100.0,4.5,Rural,Municipal
4.6,4.6,2.7,0.0,100.0,100.0,0.0,100.0,100.0,0.0,0.0,100.0,11.0,Urbana,Estadual
2.3,2.9,3.2,6.8,100.0,63.63636363636363,27.27272727272727,63.63636363636363,100.0,0.0,9.090909090909092,9.090909090909092,9.181818181818182,Urbana,Privada
0.0,0.0,,,92.3076923076923,23.07692307692308,0.0,0.0,100.0,0.0,23.07692307692308,100.0,2.230769230769231,Rural,Municipal
0.3,0.8,6.5,0.0,100.0,75.0,37.5,25.0,100.0,0.0,0.0,62.5,9.125,Total,Privada
3.6,4.3,0.0,0.0,100.0,25.0,25.0,25.0,100.0,0.0,25.0,100.0,7.75,Urbana,Total
0.3,0.3,0.6,1.0,100.0,33.33333333333333,66.66666666666666,100.0,100.0,0.0,0.0,100.0,7.666666666666667,Urbana,Estadual
18.0,28.6,,,76.92307692307693,0.0,30.76923076923077,53.84615384615385,100.0,0.0,7.6923076923076925,100.0,4.076923076923077,Rural,Municipal
1.8,2.0,3.7,7.1,80.0,20.0,40.0,60.0,100.0,0.0,100.0,100.0,5.4,Total,Total
0.0,0.0,0.0,0.0,100.0,100.0,100.0,50.0,100.0,0.0,0.0,50.0,8.5,Rural,Privada
3.2,1.8,3.5,5.6,100.0,75.0,75.0,66.66666666666666,100.0,0.0,0.0,83.33333333333334,11.083333333333334,Urbana,Total
,,3.4,2.8,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,16.0,Total,Estadual
0.4,,,,100.0,0.0,33.33333333333333,33.33333333333333,100.0,0.0,0.0,100.0,6.5,Urbana,Municipal
,,3.3,4.8,100.0,100.0,100.0,100.0,50.0,0.0,0.0,100.0,12.0,Urbana,Estadual
0.0,,,,100.0,100.0,50.0,100.0,100.0,0.0,0.0,100.0,8.5,Rural,Total
0.3,,,,100.0,0.0,0.0,20.0,100.0,0.0,40.0,100.0,5.4,Rural,Municipal
7.5,11.1,6.5,4.8,100.0,44.0,8.0,24.0,68.0,0.0,12.0,100.0,4.96,Rural,Total
1.1,1.2,5.9,5.8,100.0,89.0625,32.8125,92.1875,100.0,0.0,7.8125,98.4375,15.171875,Total,Estadual
5.5,4.0,,,62.5,0.0,12.5,25.0,100.0,0.0,0.0,100.0,4.375,Rural,Municipal
,,2.0,1.9,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,10.0,Rural,Total
,,0.2,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,25.0,Urbana,Federal
0.1,0.4,1.3,3.8,100.0,66.66666666666666,55.55555555555556,55.55555555555556,100.0,0.0,0.0,33.33333333333333,9.77777777777778,Urbana,Privada
0.8,1.2,5.6,4.3,96.7741935483871,29.03225806451613,32.25806451612903,32.25806451612903,100.0,0.0,6.451612903225806,74.19354838709677,8.129032258064516,Urbana,Total
0.0,0.0,,,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,Total,Privada
0.0,0.0,0.7,0.0,100.0,0.0,0.0,100.0,100.0,0.0,100.0,100.0,9.0,Rural,Estadual
1.1,2.5,0.0,0.0,48.57142857142857,2.857142857142857,0.0,5.714285714285714,97.14285714285714,45.71428571428572,80.0,100.0,1.9428571428571428,Rural,Total
,,9.3,13.5,100.0,0.0,0.0,0.0,100.0,0.0,100.0,100.0,5.0,Urbana,Estadual
,,2.4,2.5,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,10.0,Total,Estadual
0.7,0.3,,,100.0,0.0,25.0,25.0,100.0,0.0,75.0,100.0,11.75,Urbana,Municipal
,,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,6.0,Total,Estadual
1.4,,,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,9.0,Total,Privada
,,0.8,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,7.0,Rural,Estadual
0.0,0.0,11.0,17.4,100.0,33.33333333333333,0.0,33.33333333333333,100.0,33.33333333333333,33.33333333333333,100.0,6.0,Total,Estadual
0.7,0.7,1.9,5.1,100.0,100.0,100.0,50.0,100.0,0.0,50.0,100.0,7.5,Total,Estadual
9.7,15.7,,,100.0,0.0,33.33333333333333,0.0,100.0,0.0,0.0,100.0,8.0,Urbana,Municipal
6.7,9.3,15.9,28.5,75.0,75.0,75.0,50.0,100.0,0.0,25.0,100.0,8.5,Total,Estadual
0.0,,,,100.0,50.0,100.0,0.0,100.0,0.0,50.0,50.0,7.5,Total,Privada
0.0,0.0,,,100.0,100.0,100.0,66.66666666666666,100.0,0.0,0.0,66.66666666666666,7.666666666666667,Rural,Total
0.0,0.0,,,100.0,100.0,50.0,100.0,100.0,0.0,0.0,100.0,3.0,Rural,Total
0.0,0.0,0.2,0.0,100.0,96.29629629629628,96.29629629629628,29.629629629629623,100.0,0.0,3.7037037037037033,100.0,8.185185185185185,Rural,Total
0.0,0.0,10.5,17.4,100.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,0.0,0.0,100.0,13.333333333333334,Total,Total
1.8,1.3,4.4,4.2,100.0,100.0,40.0,100.0,100.0,0.0,0.0,100.0,9.0,Rural,Total
0.0,,,,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,6.0,Urbana,Privada
1.2,2.0,2.2,3.8,100.0,66.66666666666666,50.0,33.33333333333333,100.0,0.0,33.33333333333333,0.0,9.666666666666666,Urbana,Privada
8.1,16.4,8.5,16.3,100.0,66.66666666666666,66.66666666666666,66.66666666666666,100.0,0.0,0.0,100.0,13.333333333333334,Total,Total
0.0,0.0,,,100.0,50.0,0.0,0.0,100.0,0.0,0.0,50.0,7.0,Urbana,Privada
13.7,25.2,,,100.0,36.734693877551024,35.374149659863946,35.374149659863946,100.0,0.0,15.64625850340136,100.0,8.0,Total,Municipal
0.9,2.0,,,100.0,80.0,20.0,60.0,100.0,0.0,20.0,100.0,8.8,Total,Municipal
3.6,2.9,0.0,0.0,80.0,0.0,20.0,20.0,80.0,40.0,20.0,100.0,9.0,Urbana,Total
3.1,5.4,10.1,7.5,100.0,42.85714285714285,14.285714285714285,21.428571428571427,100.0,0.0,14.285714285714285,71.42857142857143,8.285714285714286,Urbana,Total
6.5,13.3,,,100.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0,10.0,Urbana,Municipal
6.0,2.6,1.7,5.0,100.0,25.0,25.0,25.0,100.0,0.0,0.0,100.0,5.0,Total,Total
3.9,6.6,8.1,10.9,99.71181556195964,77.52161383285303,42.93948126801153,55.61959654178674,99.42363112391932,0.2881844380403458,2.3054755043227666,74.06340057636888,12.314121037463975,Urbana,Total
2.7,,,,100.0,15.789473684210526,42.10526315789473,47.368421052631575,100.0,0.0,0.0,100.0,7.7894736842105265,Urbana,Municipal
13.8,13.8,1.7,4.9,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,14.0,Total,Estadual
1.5,3.2,,,100.0,50.0,50.0,50.0,100.0,0.0,0.0,100.0,14.0,Urbana,Municipal
1.8,3.9,3.2,8.3,100.0,100.0,50.0,0.0,100.0,0.0,50.0,50.0,7.5,Urbana,Total
5.8,8.7,,,100.0,4.761904761904762,23.809523809523807,28.57142857142857,100.0,0.0,9.523809523809524,100.0,8.142857142857142,Urbana,Municipal
5.0,11.4,,,93.33333333333331,0.0,66.66666666666666,0.0,100.0,0.0,0.0,100.0,3.533333333333333,Total,Municipal
0.0,0.0,0.0,0.0,100.0,16.666666666666664,66.66666666666666,33.33333333333333,100.0,0.0,0.0,100.0,4.833333333333333,Rural,Total
0.7,1.7,6.4,8.6,100.0,100.0,66.66666666666666,66.66666666666666,100.0,0.0,0.0,100.0,7.333333333333333,Urbana,Total
2.6,,,,100.0,0.0,40.0,0.0,100.0,0.0,40.0,100.0,9.0,Urbana,Municipal
12.1,12.1,,,100.0,16.666666666666664,0.0,16.666666666666664,100.0,0.0,16.666666666666664,100.0,9.333333333333334,Urbana,Municipal
0.3,0.4,1.1,0.0,57.14285714285714,85.71428571428571,71.42857142857143,71.42857142857143,100.0,0.0,42.85714285714285,85.71428571428571,15.285714285714286,Total,Estadual
1.7,3.5,2.4,8.0,100.0,80.0,80.0,40.0,100.0,0.0,0.0,100.0,6.2,Total,Total
1.4,0.6,2.4,3.7,100.0,55.88235294117647,50.0,52.94117647058824,100.0,0.0,0.0,76.47058823529412,10.970588235294118,Urbana,Total
1.2,,,,100.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0,7.0,Urbana,Municipal
5.1,5.2,,,94.44444444444444,5.555555555555555,0.0,22.22222222222222,100.0,0.0,16.666666666666664,100.0,4.277777777777778,Rural,Municipal
1.2,1.9,2.8,5.3,100.0,84.61538461538461,48.71794871794872,51.28205128205128,100.0,0.0,2.564102564102564,25.64102564102564,13.512820512820513,Urbana,Privada
9.1,,,,100.0,36.36363636363637,4.545454545454546,54.54545454545454,100.0,0.0,0.0,100.0,7.454545454545454,Urbana,Municipal
7.5,10.9,9.3,10.3,77.77777777777779,16.666666666666664,0.0,0.0,77.77777777777779,27.77777777777778,50.0,100.0,6.555555555555555,Rural,Total
0.3,0.8,5.8,0.0,100.0,47.61904761904761,38.095238095238095,42.85714285714285,100.0,0.0,0.0,85.71428571428571,7.714285714285714,Urbana,Total
0.3,0.6,1.8,0.7,100.0,12.5,0.0,12.5,100.0,0.0,12.5,100.0,11.125,Rural,Total
0.8,1.0,1.3,1.1,63.63636363636363,9.090909090909092,54.54545454545454,72.72727272727273,100.0,0.0,72.72727272727273,90.9090909090909,10.818181818181818,Urbana,Total
0.5,0.6,,,100.0,100.0,0.0,75.0,100.0,0.0,0.0,50.0,8.5,Total,Privada
1.4,0.4,0.0,0.0,100.0,40.0,40.0,20.0,100.0,0.0,20.0,100.0,4.6,Urbana,Total
3.3,3.9,,,100.0,14.285714285714285,0.0,28.57142857142857,100.0,0.0,28.57142857142857,100.0,7.142857142857143,Total,Municipal
0.0,0.0,0.5,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,6.0,Total,Estadual
3.6,4.2,2.0,5.3,100.0,80.0,20.0,40.0,100.0,0.0,20.0,80.0,13.0,Urbana,Total
2.4,2.5,0.0,0.0,100.0,50.0,0.0,25.0,100.0,0.0,0.0,100.0,9.0,Urbana,Total
2.4,,,,100.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,0.0,0.0,100.0,10.666666666666666,Total,Municipal
11.2,10.8,13.7,25.0,100.0,50.0,16.666666666666664,16.666666666666664,100.0,0.0,16.666666666666664,83.33333333333334,7.5,Urbana,Total
0.4,1.1,,,84.61538461538461,7.6923076923076925,0.0,0.0,100.0,0.0,7.6923076923076925,100.0,3.4615384615384617,Rural,Municipal
1.4,,,,100.0,50.0,33.33333333333333,50.0,100.0,0.0,0.0,100.0,10.0,Urbana,Municipal
0.0,0.0,0.0,,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,3.0,Rural,Estadual
,,3.6,5.0,100.0,33.33333333333333,0.0,0.0,100.0,0.0,66.66666666666666,100.0,6.666666666666667,Total,Estadual
0.0,0.0,,,100.0,0.0,50.0,100.0,100.0,0.0,0.0,0.0,12.0,Total,Privada
17.0,23.8,,,66.66666666666666,0.0,0.0,11.11111111111111,100.0,11.11111111111111,88.88888888888889,100.0,3.4444444444444446,Total,Municipal
0.0,0.0,,,100.0,44.44444444444444,30.55555555555556,16.666666666666664,100.0,0.0,11.11111111111111,100.0,10.47222222222222,Total,Municipal
19.8,17.2,5.7,11.2,100.0,33.33333333333333,0.0,100.0,66.66666666666666,0.0,33.33333333333333,100.0,10.0,Urbana,Estadual
3.0,5.3,4.3,2.9,100.0,20.0,13.333333333333334,13.333333333333334,93.33333333333331,0.0,13.333333333333334,86.66666666666667,8.066666666666666,Urbana,Total
4.5,4.5,12.5,26.1,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,7.0,Urbana,Estadual
7.3,8.0,,,100.0,22.22222222222222,33.33333333333333,40.74074074074074,100.0,0.0,62.96296296296296,96.29629629629628,8.074074074074074,Urbana,Municipal
6.0,7.1,,,100.0,0.0,20.0,40.0,100.0,0.0,0.0,100.0,7.6,Urbana,Municipal
4.6,6.2,7.7,16.1,87.5,62.5,75.0,75.0,100.0,0.0,12.5,100.0,12.0,Urbana,Estadual
3.0,4.2,1.1,1.9,100.0,36.36363636363637,36.36363636363637,18.181818181818183,100.0,0.0,27.27272727272727,100.0,4.181818181818182,Rural,Total
0.1,0.2,,,100.0,80.0,0.0,80.0,100.0,0.0,0.0,100.0,12.4,Urbana,Municipal
2.0,3.2,2.8,1.4,100.0,18.75,12.5,18.75,100.0,0.0,6.25,100.0,6.0,Urbana,Total
2.1,3.1,9.8,21.6,100.0,42.85714285714285,71.42857142857143,71.42857142857143,100.0,0.0,0.0,100.0,6.714285714285714,Total,Total
1.7,4.2,,,100.0,66.66666666666666,66.66666666666666,66.66666666666666,100.0,0.0,0.0,100.0,7.833333333333333,Rural,Total
0.9,1.6,0.8,2.1,100.0,50.0,50.0,50.0,100.0,0.0,0.0,100.0,12.5,Total,Estadual
,,15.7,21.7,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,6.0,Rural,Estadual
0.0,0.0,0.0,0.0,100.0,66.66666666666666,33.33333333333333,66.66666666666666,100.0,0.0,0.0,100.0,8.666666666666666,Urbana,Total
1.0,2.1,6.3,6.2,100.0,72.72727272727273,81.81818181818183,63.63636363636363,100.0,0.0,18.181818181818183,90.9090909090909,8.727272727272727,Total,Total
,,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,6.0,Urbana,Estadual
2.8,3.7,3.3,3.6,100.0,33.33333333333333,66.66666666666666,66.66666666666666,100.0,0.0,0.0,0.0,14.666666666666666,Urbana,Privada
1.9,3.7,0.5,1.0,97.2972972972973,35.13513513513514,29.72972972972973,24.324324324324326,100.0,0.0,21.62162162162162,83.78378378378379,10.18918918918919,Total,Total
1.7,1.7,2.3,3.7,100.0,90.9090909090909,72.72727272727273,18.181818181818183,100.0,0.0,27.27272727272727,90.9090909090909,9.454545454545457,Total,Estadual
5.1,4.2,,,87.5,5.0,2.5,7.5,97.5,0.0,30.0,100.0,5.2,Rural,Municipal
,,1.1,0.0,100.0,50.0,100.0,100.0,100.0,0.0,100.0,100.0,10.5,Total,Estadual
1.0,7.0,,,100.0,66.66666666666666,16.666666666666664,25.0,100.0,0.0,50.0,100.0,6.5,Total,Municipal
1.0,1.4,,,100.0,50.0,0.0,50.0,100.0,0.0,50.0,100.0,6.5,Urbana,Municipal
,,3.6,,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,18.0,Urbana,Federal
0.0,,,,100.0,33.33333333333333,33.33333333333333,100.0,100.0,0.0,33.33333333333333,100.0,7.333333333333333,Urbana,Municipal
0.0,,,,100.0,25.0,0.0,0.0,100.0,0.0,25.0,100.0,3.75,Rural,Municipal
4.6,5.6,11.1,20.1,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,15.0,Total,Estadual
,,9.6,10.5,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,17.0,Urbana,Federal
3.6,5.0,,,100.0,33.33333333333333,0.0,33.33333333333333,100.0,0.0,16.666666666666664,100.0,5.0,Rural,Total
,,1.1,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,7.0,Total,Estadual
0.0,,,,100.0,50.0,100.0,0.0,100.0,0.0,50.0,50.0,7.5,Urbana,Privada
0.1,0.0,,,100.0,50.0,25.0,50.0,100.0,0.0,0.0,0.0,15.5,Urbana,Privada
1.9,4.0,5.8,8.4,100.0,68.75,52.083333333333336,47.91666666666667,100.0,0.0,29.166666666666668,70.83333333333334,9.6875,Total,Total
0.3,0.5,0.0,0.0,100.0,50.0,100.0,100.0,100.0,0.0,0.0,50.0,16.0,Rural,Total
0.8,1.3,2.5,3.5,96.96969696969695,9.595959595959595,26.767676767676768,43.43434343434344,98.48484848484848,0.0,64.14141414141415,79.7979797979798,10.944444444444445,Total,Total
0.8,0.8,5.7,8.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,10.0,Urbana,Estadual
0.9,0.9,2.2,4.5,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,12.0,Urbana,Estadual
0.1,0.3,,,100.0,20.0,40.0,40.0,100.0,0.0,20.0,100.0,5.9,Rural,Municipal
4.2,5.8,6.5,6.9,100.0,47.368421052631575,31.57894736842105,21.052631578947366,63.1578947368421,15.789473684210526,15.789473684210526,100.0,6.894736842105263,Total,Municipal
0.0,,,,100.0,0.0,28.57142857142857,19.047619047619047,100.0,0.0,19.047619047619047,100.0,6.904761904761905,Total,Municipal
0.8,,,,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,16.0,Urbana,Municipal
4.4,,,,100.0,100.0,50.0,50.0,100.0,0.0,0.0,100.0,31.0,Urbana,Municipal
2.6,3.6,0.0,0.0,100.0,25.0,50.0,50.0,100.0,0.0,25.0,100.0,6.75,Urbana,Total
0.8,0.8,1.2,0.7,100.0,92.85714285714286,71.42857142857143,78.57142857142857,100.0,0.0,0.0,7.142857142857142,13.857142857142858,Total,Privada
0.2,0.5,,,83.33333333333334,33.33333333333333,25.0,8.333333333333332,100.0,0.0,8.333333333333332,100.0,6.666666666666667,Total,Municipal
0.0,0.0,,,92.3076923076923,0.0,7.6923076923076925,7.6923076923076925,100.0,0.0,23.07692307692308,100.0,2.8846153846153846,Total,Municipal
4.2,6.6,11.3,13.1,100.0,43.47826086956522,21.73913043478261,43.47826086956522,100.0,0.0,4.3478260869565215,82.6086956521739,9.08695652173913,Urbana,Total
2.1,2.3,,,100.0,66.66666666666666,0.0,33.33333333333333,100.0,0.0,0.0,100.0,12.666666666666666,Urbana,Municipal
0.7,0.7,5.3,7.1,100.0,11.11111111111111,22.22222222222222,33.33333333333333,100.0,0.0,0.0,100.0,6.888888888888889,Total,Total
2.7,3.7,9.9,6.1,100.0,66.66666666666666,33.33333333333333,33.33333333333333,100.0,0.0,66.66666666666666,100.0,4.666666666666667,Rural,Estadual
5.4,9.0,,,57.14285714285714,14.285714285714285,0.0,0.0,100.0,0.0,71.42857142857143,100.0,4.142857142857143,Rural,Municipal
0.0,,,,100.0,14.285714285714285,28.57142857142857,14.285714285714285,100.0,0.0,14.285714285714285,100.0,5.285714285714286,Rural,Total
,,0.2,0.1,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,12.333333333333334,Urbana,Estadual
7.7,13.8,,,100.0,40.0,20.0,20.0,100.0,0.0,20.0,100.0,10.8,Urbana,Municipal
2.0,4.3,0.0,0.0,100.0,25.0,25.0,0.0,100.0,0.0,25.0,100.0,8.5,Urbana,Total
3.9,6.1,,,77.77777777777779,0.0,0.0,11.11111111111111,100.0,0.0,0.0,100.0,4.444444444444445,Urbana,Municipal
2.7,3.3,5.6,10.7,100.0,50.0,33.33333333333333,33.33333333333333,100.0,0.0,0.0,100.0,9.5,Urbana,Total
0.0,0.0,1.1,0.0,50.0,0.0,50.0,50.0,100.0,0.0,100.0,100.0,5.0,Rural,Estadual
0.0,0.0,6.2,9.5,100.0,100.0,33.33333333333333,33.33333333333333,100.0,0.0,0.0,100.0,6.666666666666667,Urbana,Total
2.3,2.3,2.3,5.3,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,17.4,Urbana,Estadual
6.8,8.7,,,100.0,37.5,25.0,12.5,100.0,0.0,12.5,100.0,5.0,Urbana,Municipal
2.7,1.7,,,100.0,30.0,10.0,20.0,90.0,0.0,30.0,100.0,6.9,Total,Municipal
3.5,1.1,0.0,0.0,100.0,33.33333333333333,33.33333333333333,66.66666666666666,100.0,0.0,0.0,100.0,7.0,Total,Total
2.4,4.2,5.7,7.0,77.77777777777779,44.44444444444444,88.88888888888889,55.55555555555556,100.0,0.0,0.0,100.0,9.444444444444445,Total,Total
5.5,7.8,,,78.94736842105263,7.236842105263158,3.289473684210526,9.86842105263158,78.94736842105263,23.026315789473685,47.368421052631575,99.3421052631579,4.769736842105263,Total,Municipal
6.8,,,,100.0,0.0,13.333333333333334,53.333333333333336,100.0,0.0,20.0,100.0,8.133333333333333,Urbana,Municipal
0.6,0.9,2.7,5.5,100.0,27.27272727272727,14.545454545454543,41.81818181818181,100.0,0.0,63.63636363636363,40.0,11.363636363636363,Total,Privada
0.0,0.0,,,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,4.0,Rural,Estadual
0.0,,,,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,4.0,Rural,Municipal
5.2,3.2,1.3,0.0,100.0,66.66666666666666,66.66666666666666,66.66666666666666,100.0,0.0,0.0,100.0,11.0,Total,Total
,,1.5,1.7,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,9.0,Rural,Estadual
2.4,4.2,,,100.0,75.0,59.09090909090909,50.0,100.0,0.0,18.181818181818183,95.45454545454544,10.590909090909092,Urbana,Municipal
6.8,13.9,,,100.0,0.0,0.0,50.0,100.0,0.0,50.0,100.0,12.0,Total,Municipal
,,3.6,2.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,8.0,Urbana,Estadual
3.6,3.6,5.7,7.8,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,9.0,Total,Estadual
14.1,14.1,11.2,16.7,100.0,100.0,100.0,50.0,100.0,0.0,0.0,100.0,11.75,Total,Estadual
1.2,2.3,,,100.0,52.99401197604791,11.077844311377245,20.958083832335326,100.0,0.0,17.664670658682635,100.0,8.062874251497005,Total,Municipal
7.3,,,,60.0,0.0,0.0,0.0,100.0,0.0,80.0,100.0,7.0,Urbana,Municipal
1.9,4.2,1.3,1.8,100.0,31.03448275862069,15.517241379310343,50.0,100.0,0.0,20.689655172413797,75.86206896551724,9.327586206896552,Total,Total
0.0,0.0,1.7,1.8,100.0,20.0,40.0,40.0,100.0,20.0,60.0,100.0,7.2,Total,Estadual
8.0,8.8,0.7,0.0,44.66019417475729,8.737864077669903,10.679611650485436,10.679611650485436,31.06796116504854,21.35922330097087,66.01941747572816,96.11650485436894,4.757281553398058,Total,Total
0.0,0.1,,,88.46153846153845,3.8461538461538463,0.0,15.384615384615383,100.0,0.0,19.230769230769237,100.0,5.884615384615385,Total,Municipal
0.0,0.0,,,100.0,60.0,0.0,0.0,100.0,0.0,20.0,100.0,7.8,Total,Municipal
4.3,8.9,7.9,12.4,100.0,59.375,46.875,50.0,100.0,1.5625,40.625,81.25,10.78125,Urbana,Total
2.5,3.8,2.7,2.8,100.0,28.57142857142857,19.047619047619047,23.809523809523807,100.0,0.0,23.809523809523807,100.0,7.238095238095238,Urbana,Total
